25.189,55.2548
25.1094,55.1457
25.214,55.2799
25.3575,55.3874
25.1544,55.2206
25.2077,55.2783
25.0841,55.1704
25.1021,55.1631
25.1885,55.2356
25.1013,55.168
25.2088,55.2701
25.1912,55.2817
25.0946,55.1581
25.1773,55.2437
25.1055,55.1688
25.2107,55.2531
25.214,55.2799
25.2029,55.2481
25.0444,55.1858
25.0765,55.1744
25.0825,55.1406
25.0714,55.144
25.0824,55.1374
25.0278,55.2004
25.0957,55.1708
25.2329,55.2729
25.0473,55.1883
25.2087,55.3605
25.2,55.2733
25.0784,55.1532
25.2239,55.3506
25.0546,55.2579
24.9431,55.0562
25.2088,55.2764
25.0959,55.157
25.1154,55.1937
25.0278,55.2004
25.0956,55.1538
25.1413,55.1908
25.2295,55.2867
25.1264,55.208
25.1066,55.1741
25.0503,55.1919
25.1154,55.194
24.5005,54.3893
25.1346,55.1512
25.0423,55.2509
25.214,55.2799
25.0852,55.1424
25.2294,55.4263
25.0562,55.2766
25.004,55.1592
25.1163,55.1381
25.2088,55.2474
25.2135,55.2777
25.1942,55.2786
25.2451,55.3603
25.2301,55.3226
25.0384,55.1791
25.1057,55.1691
25.2559,55.3097
25.0893,55.1719
25.1006,55.1696
25.0999,55.3363
25.1865,55.277
25.1773,55.2437
25.1372,55.1991
25.2107,55.28
24.4611,54.3238
25.048,55.1879
25.0885,55.159
25.2166,55.2527
25.1212,55.1347
25.2008,55.4226
25.2301,55.3226
25.0367,55.1331
25.0914,55.1696
25.0458,55.1382
25.14,55.2023
25.0773,55.1475
25.0925,55.1598
25.1904,55.2715
25.2144,55.2814
25.0973,55.1639
24.4755,54.3226
25.0854,55.1439
25.2422,55.4226
25.0448,55.1321
24.8434,55.0326
25.0847,55.1399
25.1802,55.2232
25.0741,55.2293
25.046,55.1932
25.1112,55.1369
25.0447,55.1922
25.0611,55.2022
25.0506,55.2084
25.2077,55.2783
25.0911,55.1584
25.1323,55.3966
25.0839,55.1702
25.1066,55.1741
25.1286,55.2225
25.0379,55.1158
25.1939,55.2801
25.1716,55.2385
25.1925,55.2728
25.0461,55.2434
25.1361,55.1903
25.0753,55.1343
25.039,55.2603
25.2151,55.2789
25.1451,55.2249
25.2611,55.3148
25.1112,55.1369
25.0925,55.1576
25.0582,55.1654
25.1611,55.2233
25.1122,55.1974
25.1611,55.2233
25.0825,55.1406
25.0632,55.1583
25.1775,55.232
25.1904,55.2715
25.0482,55.276
24.4593,54.321
24.8227,55.6611
25.0447,55.1931
25.0245,55.1567
25.2023,55.2727
25.0981,55.1235
25.0558,55.2821
25.2292,55.3194
25.1428,55.226
25.121,55.2258
25.1101,55.141
25.2123,55.2551
25.0828,55.1704
25.214,55.2799
25.1122,55.1974
25.1096,55.1477
24.4915,54.3615
25.1057,55.1691
25.0433,55.2157
25.2352,55.298
25.1711,55.2349
25.0423,55.1731
25.1654,55.2201
25.2002,55.2687
25.1113,55.1433
25.0489,55.1914
25.1719,55.235
25.1605,55.2129
25.0549,55.1797
25.184,55.2277
25.1055,55.1688
25.1858,55.4044
25.1021,55.1611
25.2382,55.2694
25.0566,55.182
25.1949,55.2788
25.255,55.2958
25.266,55.358
25.0541,55.1705
25.0408,55.2514
25.2408,55.3669
25.0612,55.2937
25.111,55.1369
25.0624,55.1893
25.1056,55.1491
25.1121,55.219
24.4611,54.3238
25.0567,55.192
25.1761,55.2385
25.2344,55.3079
25.118,55.2
25.1795,55.2254
25.1861,55.2325
25.0455,55.1844
25.0905,55.1596
25.3499,55.4269
25.2222,55.3192
25.2451,55.3603
25.0857,55.1485
25.2167,55.2781
24.4636,54.3884
25.3445,55.3999
25.1795,55.2254
25.0351,55.0951
25.234,55.3566
0,0
25.0396,55.239
25.1786,55.2278
25.0397,55.2387
25.1073,55.1681
25.0629,55.1769
25.0333,55.2178
25.1654,55.2613
25.0386,55.1775
25.0698,55.1285
0,0
25.1837,55.2666
0,0
25.0486,55.1922
25.2077,55.2783
25.129,55.1305
25.0629,55.1769
25.0882,55.3717
25.0396,55.239
25.1947,55.238
25.1937,55.2379
25.0037,55.1546
25.0519,55.1638
0,0
25.0544,55.1914
24.4909,54.3607
25.0688,55.15
24.9941,55.1634
25.0402,55.2348
25.0419,55.2611
25.0419,55.264
25.0893,55.1525
25.0444,55.1908
25.2377,55.3088
25.2497,55.3529
25.2256,55.284
25.1602,55.2077
25.1372,55.1991
25.0434,55.1866
25.2599,55.3726
25.1791,55.2265
0,0
25.2008,55.2743
25.1515,55.2156
25.2077,55.2783
25.0269,55.1997
25.0825,55.1406
25.2221,55.2892
25.2155,55.2582
25.1861,55.2325
25.102,55.1633
25.25,55.3096
25.214,55.2799
25.2451,55.3603
25.0893,55.1525
25.1241,55.1378
25.214,55.2799
25.2484,55.3439
25.045,55.1883
25.1861,55.2325
25.1791,55.2265
25.0971,55.1836
25.2451,55.3603
25.0408,55.2386
25.0471,55.2305
0,0
25.0814,55.1384
25.214,55.2799
25.0393,55.2328
25.1791,55.2265
25.1367,55.2114
25.2501,55.3094
25.1937,55.2379
25.2451,55.3603
25.0544,55.1712
25.2328,55.3225
25.0828,55.1482
25.0602,55.2094
25.104,55.2061
24.4474,54.3845
25.1619,55.2126
25.3445,55.3999
25.2418,55.3011
25.0741,55.1432
25.214,55.2799
25.1925,55.2728
25.2967,55.5214
25.1612,55.2245
25.1851,55.2408
25.0351,55.0951
0,0
25.1474,55.1991
0,0
25.0422,55.1814
25.1003,55.184
25.2336,55.3182
25.0387,55.1789
0,0
25.2544,55.4369
25.0656,55.1472
25.0344,55.2181
25.0813,55.1379
25.2188,55.257
25.0486,55.1922
25.0588,55.297
25.0516,55.1458
25.0564,55.2903
25.04,55.1636
25.0746,55.1521
25.055,55.1919
25.0079,55.1585
25.1937,55.2379
25.0527,55.1884
25.0765,55.1744
25.0856,55.1613
25.1791,55.2375
25.1947,55.238
0,0
25.2524,55.2933
25.0732,55.1314
25.1927,55.2427
25.1094,55.1457
25.204,55.2488
25.2204,55.2599
25.0419,55.2611
25.2497,55.3529
25.2578,55.2996
25.1791,55.2265
25.0679,55.2043
0,0
24.4207,54.4406
25.1791,55.2265
25.2497,55.3529
25.133,55.1835
25.0767,55.1348
25.0687,55.1425
25.0691,55.1411
25.0494,55.1483
25.0351,55.0951
25.0561,55.1698
25.0486,55.1873
25.1791,55.2265
25.2236,55.3555
0,0
25.2016,55.3775
25.2383,55.3672
24.4331,54.6511
25.1226,55.1292
25.0743,55.1839
0,0
25.1791,55.2265
25.0419,55.264
0,0
25.3499,55.4269
25.1924,55.2748
25.1925,55.2728
25.2131,55.2794
25.2418,55.3011
25.1345,55.2268
25.0563,55.2764
24.4934,54.3745
25.248,55.3176
25.0687,55.1499
25.1223,55.1404
24.4962,54.407
25.1833,55.2428
25.0951,55.1669
25.204,55.2488
25.0989,55.2047
25.1851,55.3649
25.1925,55.2728
25.1944,55.2798
