25.2452,55.3599
25.0878,55.1488
0,0
0,0
0,0
0,0
0,0
25.0764,55.1402
0,0
0,0
25.2296,55.3194
24.4963,54.4087
0,0
0,0
0,0
0,0
0,0
25.2452,55.3599
25.2202,55.2802
0,0
25.258,55.3291
0,0
0,0
0,0
0,0
0,0
0,0
25.1156,55.204
25.2765,55.3128
0,0
25.1181,55.2006
0,0
25.252,55.3324
25.0444,55.2149
25.2998,55.3732
0,0
0,0
0,0
0,0
0,0
0,0
25.2452,55.3599
25.189,55.2892
25.2976,55.3724
25.2239,55.3493
25.0897,55.1478
0,0
25.0416,55.1168
24.3331,54.5235
0,0
0,0
25.0388,55.2265
25.2781,55.3111
25.2408,55.3105
25.2227,55.289
25.2239,55.3493
25.0388,55.2265
0,0
25.2416,55.2851
0,0
0,0
24.4543,54.3321
24.454,54.6611
25.0753,55.1343
25.0415,55.1159
25.059,55.1856
25.0733,55.1286
25.1153,55.1401
25.0823,55.3574
0,0
0,0
25.0815,55.1706
25.0802,55.1452
25.2493,55.3508
25.1145,55.2009
25.2131,55.2794
25.2082,55.2719
0,0
0,0
25.0631,55.146
25.0854,55.1439
25.1135,55.2044
24.8808,55.1362
0,0
0,0
25.0428,55.2652
24.4587,54.3218
24.5148,54.3824
25.0364,55.1655
25.2489,55.3521
0,0
25.0512,55.271
25.0415,55.1159
25.1915,55.2603
0,0
25.1145,55.2009
25.0764,55.1402
25.11,55.1982
25.0466,55.1245
25.2489,55.3521
25.2489,55.3521
25.0466,55.239
25.0854,55.1439
25.11,55.1982
0,0
25.0428,55.2652
0,0
25.1855,55.2581
24.4207,54.4406
24.4543,54.3321
25.052,55.1742
25.2451,55.3603
25.2132,55.2749
25.217,55.4071
25.1844,55.2308
25.1103,55.1469
25.0452,55.1399
25.214,55.2799
25.2382,55.2694
25.0428,55.2652
25.0383,55.1663
25.2029,55.2481
25.0764,55.1453
25.2451,55.3603
25.0525,55.1539
25.0854,55.1439
25.0683,55.1296
25.0912,55.1737
0,0
25.2237,55.4247
25.1141,55.1416
0,0
25.104,55.1714
25.0823,55.3574
25.2599,55.3182
25.0415,55.1159
25.0802,55.1368
25.1145,55.2009
0,0
25.2294,55.4263
25.2215,55.2809
25.0733,55.1286
25.1163,55.1938
25.2275,55.3205
25.2165,55.253
0,0
25.0879,55.1461
25.2131,55.2794
25.2489,55.3521
25.266,55.358
24.8857,55.1586
25.0814,55.1395
25.1736,55.2534
25.0825,55.1393
25.1163,55.1938
25.0802,55.1452
25.0415,55.1159
25.109,55.1418
25.0733,55.1286
25.1081,55.3772
25.0617,55.1829
0,0
25.0785,55.1381
0,0
25.2489,55.3521
0,0
25.1145,55.2009
25.214,55.2799
24.8166,55.231
25.2173,55.278
25.114,55.3824
0,0
0,0
0,0
25.2512,55.2945
25.2451,55.3603
0,0
0,0
25.0929,55.1457
0,0
25.1057,55.1691
0,0
0,0
0,0
25.0751,55.1382
25.0676,55.1383
0,0
25.1124,55.1436
0,0
25.0896,55.1489
0,0
25.1975,55.2792
25.2256,55.2888
0,0
25.1112,55.1369
25.1925,55.2728
25.1434,55.2224
25.1181,55.2006
0,0
0,0
25.1112,55.1369
25.1925,55.2728
25.1977,55.2744
25.0307,55.1499
25.2451,55.3603
25.0767,55.1348
0,0
0,0
