25.1424,55.1916
25.2269,55.2609
25.2494,55.3509
25.0415,55.1155
25.2379,55.3043
25.0961,55.1811
25.0821,55.1421
25.2135,55.2775
25.2204,55.2641
25.2501,55.2948
25.2223,55.3178
25.2205,55.2806
25.2366,55.2768
25.2366,55.3121
25.0836,55.1407
25.2663,55.3619
25.2225,55.2811
25.2294,55.2691
25.2361,55.31
25.1998,55.278
25.2072,55.2778
25.1502,55.2687
25.2363,55.3538
25.1942,55.2786
25.2214,55.2622
25.0778,55.1533
25.2192,55.2742
25.2924,55.3712
25.2299,55.2856
25.2325,55.2661
25.2561,55.2863
25.207,55.2784
25.2353,55.2794
25.1912,55.4075
25.1262,55.403
25.1836,55.2249
25.2218,55.2816
25.2113,55.2818
25.2118,55.2824
25.1278,55.399
25.2115,55.2765
25.2293,55.2662
25.2539,55.3041
25.0717,55.1275
25.2501,55.3499
25.2129,55.2797
25.2475,55.3532
25.2298,55.2859
25.2014,55.2425
25.2094,55.2792
25.2166,55.28
25.2374,55.2701
25.2206,55.2628
25.0832,55.1413
25.254,55.3021
25.2096,55.2749
25.2245,55.2835
25.1173,55.1341
25.1596,55.3023
25.2131,55.2775
25.2122,55.2829
25.2113,55.274
25.2152,55.2799
25.2164,55.2693
25.1194,55.1393
25.2251,55.281
25.2475,55.3537
25.2534,55.3018
25.0905,55.1487
25.2129,55.2796
25.2271,55.2836
25.2238,55.2828
25.1912,55.2779
25.2489,55.3016
25.2319,55.3467
25.0833,55.1401
25.2532,55.3016
25.2134,55.2775
25.06,55.1724
25.2445,55.3597
25.2178,55.2791
25.2136,55.2771
25.2597,55.2987
25.254,55.2949
25.265,55.3599
25.2225,55.2899
25.1913,55.2703
25.2133,55.2773
25.2121,55.2785
25.0817,55.1417
25.2116,55.2761
25.2131,55.2813
25.2554,55.2849
25.2156,55.3908
25.209,55.2788
25.2317,55.2701
25.2241,55.2825
25.1921,55.2734
25.2121,55.2752
25.2132,55.2796
25.2213,55.2812
25.246,55.3581
25.2142,55.2763
25.2289,55.2865
25.2292,55.2853
25.213,55.2757
25.1839,55.2327
25.0958,55.1563
25.2263,55.2848
25.0862,55.1494
25.266,55.3587
25.2071,55.2778
25.2551,55.3034
25.1605,55.2992
25.0469,55.1562
25.117,55.1343
25.2493,55.3013
25.2212,55.2806
25.2244,55.2833
25.2458,55.3579
25.0833,55.1407
25.2456,55.3112
25.1001,55.1756
25.2294,55.2868
25.2072,55.2779
25.2372,55.2729
25.2138,55.2771
25.2491,55.3515
25.0873,55.1974
25.2138,55.2793
25.2243,55.2841
25.2185,55.2795
25.2072,55.2776
25.2227,55.2899
25.213,55.2797
25.2316,55.2731
25.2138,55.2775
25.2382,55.3047
25.1109,55.1407
25.2574,55.2965
25.2561,55.2893
25.2225,55.282
25.0915,55.1692
25.2133,55.2794
25.2232,55.2901
25.2112,55.282
25.211,55.2743
25.2147,55.2798
25.2137,55.2777
25.0758,55.1395
25.0682,55.1744
25.1909,55.2698
25.1594,55.3021
25.2204,55.2805
25.2072,55.2779
25.2613,55.3256
25.2134,55.2797
25.2254,55.2612
25.1093,55.146
25.0834,55.14
25.2238,55.3494
25.2125,55.2827
25.2312,55.3114
25.2132,55.2793
25.2369,55.277
25.2289,55.2864
25.2266,55.2893
25.0838,55.144
25.2445,55.29
25.2476,55.3533
25.2075,55.2791
25.247,55.3519
25.2381,55.3092
25.0852,55.1443
25.2423,55.2977
25.2243,55.2835
25.2299,55.2871
25.224,55.2826
25.2589,55.296
25.2142,55.278
25.2266,55.2893
25.225,55.2693
25.2441,55.3151
25.2168,55.2745
25.2106,55.2712
25.2506,55.2922
25.2263,55.2846
25.2094,55.2768
25.2026,55.2402
25.2141,55.2796
25.2222,55.263
25.2599,55.2937
25.2544,55.2935
25.0703,55.1403
25.2139,55.2766
25.2199,55.416
25.2521,55.2926
25.2556,55.2845
25.2215,55.2625
25.2288,55.2854
25.2471,55.2798
25.2322,55.2727
25.2491,55.3005
25.2424,55.2887
25.2123,55.2827
25.2091,55.2754
25.2267,55.2894
25.2477,55.3004
25.2126,55.2773
25.2131,55.2795
25.0539,55.2143
25.1582,55.2208
25.2134,55.2795
25.2479,55.3523
25.2366,55.3115
25.2281,55.2858
25.248,55.3525
25.2293,55.2867
25.2247,55.2836
25.2409,55.2744
25.0854,55.1414
25.2129,55.2753
25.2131,55.2796
25.2099,55.2818
25.2479,55.3379
25.248,55.3526
25.2092,55.279
25.2112,55.2819
25.2129,55.2796
25.1403,55.2087
25.2325,55.2662
25.2473,55.2931
25.2233,55.2609
25.1125,55.201
25.2237,55.2612
25.2221,55.2895
25.2201,55.2644
25.2406,55.2905
25.0469,55.156
25.2133,55.2817
25.139,55.2513
25.213,55.2811
25.2131,55.2799
25.2211,55.2809
25.2074,55.2514
25.2486,55.3135
25.212,55.2824
25.0876,55.146
25.2213,55.274
25.2537,55.3039
25.0834,55.1406
25.0821,55.1408
25.2098,55.2755
25.2128,55.2832
25.2215,55.2813
25.2316,55.3202
25.0447,55.1724
25.0469,55.173
25.2133,55.2775
25.2261,55.2845
25.2512,55.2947
25.0772,55.1407
25.2093,55.2793
25.0702,55.1406
25.2131,55.2829
25.2541,55.3024
25.0671,55.1414
25.2495,55.3128
25.2125,55.2815
25.2201,55.2791
25.2321,55.3126
25.2134,55.2775
25.1898,55.2373
25.2136,55.2801
25.2132,55.283
25.1855,55.2587
25.2251,55.2694
25.2421,55.2746
25.0703,55.1328
25.2135,55.2804
25.2205,55.2807
